dataset,count_type,method,dims,ss_euc,ss_seu,ss_cor,ss_cos,vrc,dbs
TabulaMuris_Heart_FACS,logcounts,mctsne,32,nan,nan,nan,nan,nan,nan
TabulaMuris_Heart_FACS,logcounts,mctsne,4,0.18631946,0.1644592137472893,0.33775620973440146,0.28177175,1266.2215206033786,2.8138212528088347
TabulaMuris_Heart_FACS,logcounts,mctsne,48,nan,nan,nan,nan,nan,nan
TabulaMuris_Heart_FACS,logcounts,mctsne,8,0.19840065,0.1468973022213078,0.3198131448457841,0.32782012,1217.8338490397512,2.558615998195302
TabulaMuris_Heart_FACS,logcounts,mctsne,96,-0.47045124,-0.4763080330434384,-0.5775689291170459,-0.57637787,78.25523913349836,17.144610003546028
TabulaMuris_Heart_FACS,logcounts,nmf,16,0.32230547,0.2833518214255528,0.4345668080329168,0.45141354,1102.8059973995387,1.616873617281918
TabulaMuris_Heart_FACS,logcounts,nmf,2,0.15481725,0.15402871490494507,-0.3891492505593254,0.021315314,3762.7796339622064,4.076221116427659
TabulaMuris_Heart_FACS,logcounts,nmf2,16,0.041470546,-0.0020686181932577053,0.07128499129508309,0.14045632,1347.7965273190878,3.589311848570444
TabulaMuris_Heart_FACS,logcounts,nmf2,2,0.025156135,0.028911960779820393,-0.4182987102869572,-0.087350294,2698.3347677357965,5.945650835067065
TabulaMuris_Heart_FACS,logcounts,nmf2,32,0.021250775,0.004492235037585815,0.09718060325000354,0.13776357,1059.7806084731292,3.761487045959344
TabulaMuris_Heart_FACS,logcounts,nmf2,4,0.100713834,0.09476319686478622,0.188591974527767,0.22654419,2095.995052560411,3.6010941775833194
TabulaMuris_Heart_FACS,logcounts,nmf2,48,0.022843258,0.012657078393942056,0.11018708704490145,0.14273292,999.9107288005563,3.5353102067986777
TabulaMuris_Heart_FACS,logcounts,nmf2,8,0.070761956,0.01518109590141004,0.1321650998007878,0.19731238,1947.0563196669384,3.331102871583974
TabulaMuris_Heart_FACS,logcounts,nmf2,96,0.015115502,0.013984218344508165,0.08974881062286284,0.129343,845.7149855785738,3.179580222725747
TabulaMuris_Heart_FACS,logcounts,nmf,32,0.15561171,0.19138472100378606,0.28840218833238734,0.3033064,482.9029920122785,2.1805570725334955
TabulaMuris_Heart_FACS,logcounts,nmf,4,0.1499264,0.0616017980741595,0.21131677887492128,0.24302231,3390.9153410189806,3.5837511736589756
TabulaMuris_Heart_FACS,logcounts,nmf,48,0.07119554,0.12891629673009541,0.26197248639278864,0.27065435,316.5703620795104,2.5054510217657966
TabulaMuris_Heart_FACS,logcounts,nmf,8,0.19833979,0.15503344299432223,0.31019098138358414,0.33553776,3047.1920572957733,2.723141126953779
TabulaMuris_Heart_FACS,logcounts,nmf,96,-0.026669318,0.023803337582858988,0.17473490134913616,0.18355724,183.0511646670343,2.919604526565853
TabulaMuris_Heart_FACS,logcounts,nsnmf,16,0.0068531684,0.0669734650987826,0.23479615259524747,0.22671992,716.3233258651042,3.273548784020128
TabulaMuris_Heart_FACS,logcounts,nsnmf,2,-0.19823396,-0.19056402342511541,-0.23360065473278427,-0.41859865,804.5438195116161,5.837008010469583
TabulaMuris_Heart_FACS,logcounts,nsnmf,32,0.036657885,0.11506436272795205,0.10261380218587814,0.096064456,877.2825876353605,3.0648733993064026
TabulaMuris_Heart_FACS,logcounts,nsnmf,4,-0.13544694,-0.12068708062148759,-0.27604387969793565,-0.19862175,656.9036192815021,4.789990576454244
TabulaMuris_Heart_FACS,logcounts,nsnmf,48,0.040934354,0.051068950958978475,0.1755986830688311,0.16032228,572.1677626607925,2.5859376150940045
TabulaMuris_Heart_FACS,logcounts,nsnmf,8,-0.075670615,-0.0809693332286212,0.053352789754988,0.02242042,623.7501674745945,3.870942834253391
TabulaMuris_Heart_FACS,logcounts,nsnmf,96,0.013173733,-0.08833377241310188,-0.01121803642249698,0.0032616223,1122.391210890173,2.559595563569345
TabulaMuris_Heart_FACS,logcounts,pca,16,0.22829477,0.15579182353274354,0.189543386304968,0.17629352,1583.6311094925002,1.701606681042144
TabulaMuris_Heart_FACS,logcounts,pca,2,0.014481789,0.11588702064651514,-0.4320605248235759,-0.20177521,2005.187861716488,7.871827635557712
TabulaMuris_Heart_FACS,logcounts,pca,32,0.193979,0.06352043771722507,0.1673812508857379,0.16069533,1355.4901407634025,1.7802703020131454
TabulaMuris_Heart_FACS,logcounts,pca,4,0.08744469,0.1733898695492636,-0.025692618554548435,-0.082117125,2107.0230700179563,4.072224039602338
TabulaMuris_Heart_FACS,logcounts,pca,48,0.17680673,0.009908833136865296,0.1585372485742165,0.1519981,1245.264675945946,1.8735858536090402
TabulaMuris_Heart_FACS,logcounts,pca,8,0.13293627,0.08133996717458003,0.035682584447196755,-0.001828562,1872.9708656913244,3.1175908631180613
TabulaMuris_Heart_FACS,logcounts,pca,96,0.14040767,-0.061756114250167776,0.12905971268414793,0.12710898,1049.599391282491,2.049707298470975
TabulaMuris_Heart_FACS,logcounts,phate,16,0.32247618,0.22460294373367326,0.2595099198240927,0.24946171,2417.162794195073,1.6346461200668478
TabulaMuris_Heart_FACS,logcounts,phate,2,0.24334593,0.2732748657419733,-0.9920724801812,0.07090035,2916.687846874481,2.220845406449091
TabulaMuris_Heart_FACS,logcounts,phate,32,0.29126835,0.11280247316693971,0.24922879362418268,0.24551496,2273.211102882357,1.6193262035815887
TabulaMuris_Heart_FACS,logcounts,phate,4,0.24865152,0.31676588502383396,0.12499583372828456,0.18590234,2313.632954264739,1.7680322654079874
TabulaMuris_Heart_FACS,logcounts,phate,48,0.32414645,0.07556141052964704,0.26330832977898355,0.26266876,2339.498744949996,1.6154572134227259
TabulaMuris_Heart_FACS,logcounts,phate,8,0.28717726,0.3309083884575713,0.25023441184244977,0.25160754,2193.2044915103806,1.6265034335114734
TabulaMuris_Heart_FACS,logcounts,phate,96,0.26535162,-0.000841004946370169,0.2379676975769751,0.23641805,2200.621870348039,1.6225767064868406
TabulaMuris_Heart_FACS,logcounts,pmf,16,0.008203931,0.04096469671641991,0.16153300249149238,0.18507181,1062.6028930575326,2.599488113600551
TabulaMuris_Heart_FACS,logcounts,pmf,2,-0.054868367,-0.048178362536319255,-0.49258251810831766,-0.20150772,2108.383500839732,2.7978053886620815
TabulaMuris_Heart_FACS,logcounts,pmf,32,0.06602893,0.09727084709460883,0.2794497835075486,0.27562326,943.7373117092245,2.0961095923871365
TabulaMuris_Heart_FACS,logcounts,pmf,4,-0.012887514,-0.00527502597719064,0.06819479000415517,0.13736777,1610.2436541483792,2.748057314110979
TabulaMuris_Heart_FACS,logcounts,pmf,48,0.11722103,0.19897642833240495,0.2500798706021572,0.2562903,795.0273552378931,2.1045830556412626
TabulaMuris_Heart_FACS,logcounts,pmf,8,0.040687446,0.05444541779796826,0.18474333200301216,0.20608413,1664.9196296445705,2.4747738345204477
TabulaMuris_Heart_FACS,logcounts,pmf,96,0.084990904,0.07947543703750083,0.18429708820768106,0.18652417,582.6774089249374,2.219594397884963
TabulaMuris_Heart_FACS,logcounts,psmf,16,0.08019835,0.08684729028363003,0.3261820818588745,0.31812525,1881.987404476962,2.73420973145365
TabulaMuris_Heart_FACS,logcounts,psmf,2,-0.03882663,-0.04318293617359237,-0.41535110792584123,-0.122032546,2086.245134034161,5.893755599361982
TabulaMuris_Heart_FACS,logcounts,psmf,32,0.28305972,0.2510399187704465,0.44177186493222853,0.38903132,1328.6421902220854,1.5808355892121189
TabulaMuris_Heart_FACS,logcounts,psmf,4,0.08761338,0.07638324720827101,0.1581820214077953,0.2674362,2542.741775270658,3.755517429740382
TabulaMuris_Heart_FACS,logcounts,psmf,48,0.019165164,-0.004390482719151097,0.26863355930336197,0.23711671,1374.017719359457,2.622648687042159
TabulaMuris_Heart_FACS,logcounts,psmf,8,0.06859352,0.05275405878262473,0.2518240451017955,0.26067287,1886.0363328730762,2.611696885063813
TabulaMuris_Heart_FACS,logcounts,psmf,96,0.2518706,0.16398244038876858,0.35818672700508436,0.31001955,1022.0945830472281,1.7901429615336248
TabulaMuris_Heart_FACS,logcounts,saucie,16,-0.046533942,-0.04067533754119653,-0.09015886803036319,-0.09112941,1.0319996006258447,39.80092724859043
TabulaMuris_Heart_FACS,logcounts,saucie,2,-0.14645225,-0.1483333709765248,-0.2523627579581164,-0.21998917,1.0509910422851876,73.78547226211454
TabulaMuris_Heart_FACS,logcounts,saucie,32,-0.027277902,-0.022592126292889394,-0.0701459861392274,-0.07092386,0.9881935059403498,38.96508491453805
TabulaMuris_Heart_FACS,logcounts,saucie,4,-0.070632786,-0.06284169468758416,-0.13509842879486536,-0.12341905,1.1783104171532945,44.66472539692594
TabulaMuris_Heart_FACS,logcounts,saucie,48,-0.08575286,-0.08328116188485288,-0.132732473166264,-0.1332918,1.2930199141478897,38.44341906096555
TabulaMuris_Heart_FACS,logcounts,saucie,8,-0.044919997,-0.04642407020696137,-0.08235110270900158,-0.08092206,1.1242030533428085,49.20710840441534
TabulaMuris_Heart_FACS,logcounts,saucie,96,-0.03462727,-0.03321211270682143,-0.05298416837012838,-0.053618707,0.7854189077685061,45.06510168164952
TabulaMuris_Heart_FACS,logcounts,spectral,16,0.0714024,0.07342735016348875,0.09032570702067658,0.09703287,270.1694434596867,2.5673292604332323
TabulaMuris_Heart_FACS,logcounts,spectral,2,-0.11915232,-0.12269731070293136,-0.6082155300714169,-0.1962228,990.0237987893028,11.048848073288543
TabulaMuris_Heart_FACS,logcounts,spectral,32,0.004960033,0.007109089468564468,0.04405867448556572,0.044757705,122.05765414586656,3.584209550651945
TabulaMuris_Heart_FACS,logcounts,spectral,4,-0.05124237,-0.05022932131047707,-0.20807364546628945,-0.015756115,671.5524839428815,5.989732482594655
TabulaMuris_Heart_FACS,logcounts,spectral,48,-0.031477623,-0.029589534008873233,0.028269675435669606,0.028962022,80.61525131708126,4.1531165297521815
TabulaMuris_Heart_FACS,logcounts,spectral,8,0.035124633,0.032120799780794906,-0.06316196326954024,-0.012614645,501.6835198375642,3.2904607254955804
TabulaMuris_Heart_FACS,logcounts,spectral,96,-0.078032814,-0.0775381549503798,0.006822066135418452,0.0070329895,40.328703422373735,5.663047890024541
TabulaMuris_Heart_FACS,logcounts,umap,16,0.075167924,0.06388474187778125,0.03611647195329769,0.03100027,978.1682699698193,3.1232576031761865
TabulaMuris_Heart_FACS,logcounts,umap,2,0.08048572,0.07283253878166794,-0.9215920695202653,-0.21190725,964.3829353408848,2.9784686011705768
TabulaMuris_Heart_FACS,logcounts,umap,32,0.096485294,0.09467683472891981,0.06044880183102894,0.061979216,1025.5089142423528,2.934149206063481
TabulaMuris_Heart_FACS,logcounts,umap,4,0.07177645,0.059645483385391655,-0.14050957925503843,-0.19657928,1002.6495060923214,4.2512353331900234
TabulaMuris_Heart_FACS,logcounts,umap,48,0.083210796,0.04807794331351583,0.02703983638402575,0.024319986,991.9732017977361,3.00115228407454
TabulaMuris_Heart_FACS,logcounts,umap,8,0.07752348,0.10669887793349582,0.016341718579935688,0.03731623,956.3668327680082,2.929720229235131
TabulaMuris_Heart_FACS,logcounts,umap,96,0.07876659,0.06481023136180701,0.03807321539880222,0.03929572,931.219118368866,2.8971515537821046
TabulaMuris_Heart_FACS,logcounts,vasc,16,0.23998083,0.2265001190125659,0.2626993578910556,0.26521316,759.7561000492336,2.0443549685749023
TabulaMuris_Heart_FACS,logcounts,vasc,2,0.16394562,0.16435562835943324,-0.6461145440795906,0.06776239,1654.5622967200316,2.728269559969462
TabulaMuris_Heart_FACS,logcounts,vasc,4,0.24252819,0.22703937458745563,0.036275952710304746,0.2009128,1092.8509800203242,1.9165319063665713
TabulaMuris_Heart_FACS,logcounts,vasc,8,0.25605828,0.24762637255942793,0.3258170677015738,0.3305848,956.7564774670722,2.2202122214030684
TabulaMuris_Heart_FACS,logcounts,zifa,16,0.18030925,0.10721929129489086,0.3091231415987701,0.30329576,1750.41359495689,2.203813987169252
TabulaMuris_Heart_FACS,logcounts,zifa,2,0.05444329,0.059786660666823185,-0.28386335887853087,0.043053754,3561.5866791465382,5.954348957359498
TabulaMuris_Heart_FACS,logcounts,zifa,4,0.1688397,0.1566186632655163,0.33110197723856316,0.2728406,2779.1910757755904,2.872135998574301
TabulaMuris_Heart_FACS,logcounts,zifa,8,0.17617531,0.0923780583883013,0.32794567439908673,0.3065088,1834.2410302449173,2.5954000093945324
TabulaMuris_Kidney_10X,counts,bd,16,-0.05988218,0.102904656414926,0.1911125809594816,0.18786262,128.16996233385794,1.7290613540290225
TabulaMuris_Kidney_10X,counts,bd,2,-0.20429121,-0.1886315858309574,-0.8526263643676772,-0.96364206,147.70895426300706,18.60063442518508
TabulaMuris_Kidney_10X,counts,bd,32,-0.21161015,0.1073497902020502,0.11214973050465338,0.11312871,89.1387067591518,2.2098860379012093
TabulaMuris_Kidney_10X,counts,bd,4,-0.19182824,-0.1786615993624859,-0.0955895683841292,-0.14359584,103.25239896509196,3.4568830391166148
TabulaMuris_Kidney_10X,counts,bd,48,-0.1413436,0.14394404969772584,0.11467319099713337,0.12398603,164.44564686768334,2.3802146710741656
TabulaMuris_Kidney_10X,counts,bd,8,-0.1822049,-0.14260825240112268,-0.10311229333485622,-0.12723853,126.59867476237618,1.8962587795015604
TabulaMuris_Kidney_10X,counts,bd,96,-0.21146931,0.19223168471167795,0.06638861808375147,0.06484126,78.12821525568798,3.0032424743154156
TabulaMuris_Kidney_10X,counts,fa,16,0.1342656,0.1336803674294612,0.10842174389039629,0.123742394,178.39232171502707,1.5299474099423158
TabulaMuris_Kidney_10X,counts,fa,2,-0.11612814,-0.11632900969212517,-0.7343205221359307,-0.18422587,371.83832317381,1.8382498208943057
TabulaMuris_Kidney_10X,counts,fa,32,0.16252504,0.16281814878896375,0.12010170289785231,0.12609091,84.02079646708358,1.9657696617762919
TabulaMuris_Kidney_10X,counts,fa,4,-0.052385747,-0.05252326764634745,-0.22723718841199736,0.008380759,861.1069476811745,1.2442122769260848
TabulaMuris_Kidney_10X,counts,fa,48,0.15394536,0.154173617359037,0.12815295968021803,0.13180262,56.016134251467896,2.6515489296940036
TabulaMuris_Kidney_10X,counts,fa,8,0.19106044,0.19107243179080396,0.048902769040271056,0.09783027,587.6064266125402,1.2153716863832273
TabulaMuris_Kidney_10X,counts,fa,96,0.13666725,0.1372040545164962,0.08913136437935625,0.09027167,27.92962061278306,4.384350218001455
TabulaMuris_Kidney_10X,counts,fica,16,0.023884064,0.023884063628540845,0.03194776812619834,0.05273231,116.60007844591092,1.876296228290536
TabulaMuris_Kidney_10X,counts,fica,2,-0.27546808,-0.27546808896766506,-0.16119969626927558,-0.3926767,55.887788871229944,9.556702799167581
TabulaMuris_Kidney_10X,counts,fica,32,0.001791634,0.001791634734814438,0.058062430473941766,0.071258746,75.67723145139243,2.04259284664909
TabulaMuris_Kidney_10X,counts,fica,4,-0.27647883,-0.27647879749588383,-0.31103281727580157,-0.2923338,35.97980707346827,5.034681231361549
TabulaMuris_Kidney_10X,counts,fica,48,0.06982146,0.0698214680493111,0.06426905417698868,0.0693221,54.81143877939027,2.5240908942558584
TabulaMuris_Kidney_10X,counts,fica,8,-0.08737778,-0.0873777826370202,-0.018021643456063836,-0.022764174,167.5418666765404,2.050306872061042
TabulaMuris_Kidney_10X,counts,fica,96,0.069746464,0.06974646454676703,0.035832119690800225,0.038137894,26.884180762906574,3.685890543277585
TabulaMuris_Kidney_10X,counts,grp,16,-0.1476544,-0.14996776927350236,-0.12888235891359423,-0.12639143,56.29028592859813,3.1962462965472067
TabulaMuris_Kidney_10X,counts,grp,2,-0.2911468,-0.2904145065139764,-0.9616328739277649,-0.5232891,113.52535338456971,9.409598725418785
TabulaMuris_Kidney_10X,counts,grp,32,-0.11403901,-0.10189940878290214,-0.081006973653169,-0.072897576,85.1411467712216,2.7269482253568578
TabulaMuris_Kidney_10X,counts,grp,4,-0.2039662,-0.18351941794279575,-0.30117106767073343,-0.12652335,45.718108194556336,3.044490539805038
TabulaMuris_Kidney_10X,counts,grp,48,-0.08947643,-0.06728450987030497,0.01257162486329938,0.02097312,68.10981325297259,2.436121625250079
TabulaMuris_Kidney_10X,counts,grp,8,-0.10785057,-0.08428819014581646,-0.19773091575452437,-0.16600882,73.82690687724997,2.984298967463511
TabulaMuris_Kidney_10X,counts,grp,96,-0.10526783,-0.08115797502625426,-0.006317341414931009,-0.0067679626,67.19919115862155,2.3587148538773315
TabulaMuris_Kidney_10X,counts,icm,16,-0.2835297,-0.22588107159047208,0.0,-0.046917465,54.81052581835344,9.553162463338598
TabulaMuris_Kidney_10X,counts,icm,2,-0.69840485,-0.6997883005914667,0.0,-0.023865802,1.2212814729180659,30.272948545248216
TabulaMuris_Kidney_10X,counts,icm,32,-0.25055572,-0.2044462976396407,0.0,-0.025436947,35.14020093898921,8.143138850743957
TabulaMuris_Kidney_10X,counts,icm,4,-0.5563151,-0.5531955109721156,0.0,-0.036468115,1.8162186844354289,12.252748758968586
TabulaMuris_Kidney_10X,counts,icm,48,-0.21773921,-0.1908381860426547,-0.01726183623086329,-0.017446388,57.46649700264821,7.726081997868857
TabulaMuris_Kidney_10X,counts,icm,8,-0.3852876,-0.37297411436216604,0.0,-0.16314511,4.5433375239006395,13.407524468510498
TabulaMuris_Kidney_10X,counts,icm,96,-0.11196533,-0.17541698154060426,-0.011859779433493896,-0.011433575,17.92869055804969,6.212147814688603
TabulaMuris_Kidney_10X,counts,ipca,16,-0.09774632,0.023884062686641803,-0.0031267862895834127,-0.0003354913,76.3989658267993,2.1661296627891504
TabulaMuris_Kidney_10X,counts,ipca,2,-0.3117134,-0.2754680875757387,-0.9154846961131434,-0.45181462,43.92092678943696,9.509370671812825
TabulaMuris_Kidney_10X,counts,ipca,32,-0.09200704,0.0017916331863777873,0.01770192626144977,0.017570423,75.77505022599597,2.0958214346029447
TabulaMuris_Kidney_10X,counts,ipca,4,-0.2948314,-0.27647879648993917,-0.35960043486307053,-0.358195,36.06205724925963,5.992013123691347
TabulaMuris_Kidney_10X,counts,ipca,48,-0.083402224,0.06982146805945516,0.02253801195749177,0.021534773,75.28768126771058,2.083624356377921
TabulaMuris_Kidney_10X,counts,ipca,8,-0.14648622,-0.08737778186033225,-0.08413581991908764,-0.072439946,76.97799307532813,2.9186798674962957
TabulaMuris_Kidney_10X,counts,ipca,96,-0.08361211,0.0697464645147954,0.01952596117509644,0.018838264,74.53329608679707,2.1438166479532215
TabulaMuris_Kidney_10X,counts,isomap,16,-0.029912997,-0.07192100167585887,0.023700269119419953,0.051730543,128.6309039283028,2.0800584461594167
TabulaMuris_Kidney_10X,counts,isomap,2,-0.05670042,-0.06898803018745968,-0.28255168602297265,-0.18801866,170.07277905009187,4.140646322604514
TabulaMuris_Kidney_10X,counts,isomap,32,-0.022449378,-0.04721262759029815,0.04890002158855142,0.060740072,122.43269804658574,2.1220935712423588
TabulaMuris_Kidney_10X,counts,isomap,4,-0.04517625,-0.08160866030815166,-0.031100437368830725,-0.051964644,172.46902076549458,2.0986454716714458
TabulaMuris_Kidney_10X,counts,isomap,48,-0.021438282,-0.053255163455027815,0.0544219644434887,0.061749715,119.22631232658256,2.1810339541097554
TabulaMuris_Kidney_10X,counts,isomap,8,-0.031791203,-0.0841725572886763,0.018441326274560833,0.037831012,136.88546839338062,1.9801012288680395
TabulaMuris_Kidney_10X,counts,isomap,96,-0.020665023,-0.06313036436922807,0.056803434410942044,0.060313154,114.33278096854853,2.2933953395664117
TabulaMuris_Kidney_10X,counts,ivis,16,-0.085598834,-0.08937029157559359,-0.01251500353127225,-0.03417879,148.85022260402997,1.3825934216163016
TabulaMuris_Kidney_10X,counts,ivis,2,-0.39165276,-0.3959530392551019,-0.8628011595304746,-0.5217811,177.5081106151967,2.0259211865977136
TabulaMuris_Kidney_10X,counts,ivis,32,-0.119520955,-0.12060444489140909,-0.03511307532733452,-0.031747296,98.94323317542704,1.6650420329156987
TabulaMuris_Kidney_10X,counts,ivis,4,-0.1395176,-0.15505027288851017,-0.10162823473370058,-0.037687674,177.91198955645305,1.2776607668793827
TabulaMuris_Kidney_10X,counts,ivis,48,-0.12544759,-0.1382756172792231,0.0017957591077613641,0.0005828973,118.87878323991048,1.7714613761411169
