"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure","bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa"
"TabulaMuris_Mammary_FACS","Smart-Seq2","mouse","mammary",2663,23433,5,0.4787833,0,"vrc",0.80382941999435,0.702362612525888,0.67659969084231,0,0.882922735248547,0.558648050402215,0.600105432671106,0.721302287778945,0.682352861492705,0.386051246337253,0.512470745323573,1,0.786146738305024,0.889989480337897,0.777717959358157,0.984058545815701,0.522892807024002,0.523444133522976,0.558648050402215,0.930279094361528,0.692045716802415,0.640430819939524,-2.02703354505994,0.90225361060265,0.559694101095074,0.627425736021812,0.935628611539845,0.247741638025626,0.595806997417849,0.821991269166426,0.702038202281381,0.895090619242803,0.739377729056353
"TabulaMuris_Mammary_FACS","Smart-Seq2","mouse","mammary",2663,23433,5,0.4787833,0,"ss_cos",0.670762960469693,0.633000516650611,0.590027022468603,0,0.852532440189667,0.429397764819513,0.374579012357684,0.795953855080392,0.70812346036079,0.0616563164013931,0.623608893919113,1,0.650280132122859,0.6911897425248,0.613311328889992,0.703093096550299,0.437476503167295,0.690971831196516,0.429397764819513,0.948377391887906,0.611584601197697,0.737230098155251,-0.471867781360488,0.820749110970926,0.530965733025372,0.406662795708234,0.63503169281864,0.210756914580537,0.707743767647132,0.549804334657845,0.654802105876673,0.968719895377467,0.771718497461657
"TabulaMuris_Mammary_FACS","Smart-Seq2","mouse","mammary",2663,23433,5,0.4787833,0,"ss_euc",0.278056668276107,0.478664249965368,0.4577635603566,0,0.590905228455067,0.487507620352511,0.309648260365013,0.781492140208999,0.586160384608193,0.268211819940707,0.468916863378337,1,0.528560592302191,0.572514292468351,0.494663695791573,0.566909711796472,0.318857579337288,0.555991555648883,0.487507620352511,0.775284023747411,0.451500679514215,0.499190761185006,-0.166898637745284,0.616536237737192,0.511423834687102,0.43303390815569,0.620033483689664,0.134841232018152,0.486274361503111,0.496382277458737,0.584652765299134,0.988062660886146,0.471420339460734
"TabulaMuris_Mammary_FACS","Smart-Seq2","mouse","mammary",2663,23433,5,0.4787833,0,"dbs",0.611403013786832,0.724473169050362,0.800027183978223,0,0.793239814550408,0.636645870004573,0.513409628811807,0.781221806334088,0.873703358041328,0.395602034722676,1,0.828818664950324,0.225697167789961,0.837445700235665,0.872953850083066,0.923536836866866,0.530281155312306,0.473523045664106,0.636669319922022,0.776780618667702,0.917482601782417,0.624037286496166,-0.471759882006702,0.88311221622227,0.693702605370536,0.587922191554586,0.44745467644289,0.298068265841054,0.657597980286806,0.348855280970102,0.940398011800363,0.875409522491662,0.683060749647463
"TabulaMuris_Mammary_FACS","Smart-Seq2","mouse","mammary",2663,23433,5,0.4787833,0,"ss_seu",0.499150054303007,0.455815298504667,0.43499348663505,0.00883710238319481,0.536006045975145,0.434993486205058,0.263881721365994,0.719927604939666,0.444330864816696,0.28385363439805,0.348720089364311,0.986640401898765,0.564749516714303,0.489610571311811,0.453952364494272,0.539415131133722,0.23441008402427,0.503694977547351,0.434993468966173,0.735783864610209,0.43015981452006,0.401368344530116,-0.19573178425138,0.536925421936181,0.472725697859141,0.388826771708789,0.600142372459463,0,0.404712083549136,0.452558872928569,0.56771938665061,1,0.415920778000856
"TabulaMuris_Mammary_FACS","Smart-Seq2","mouse","mammary",2663,23433,5,0.4787833,0,"ss_cor",0.776177642962052,0.558522223438614,0.535987808125297,0.0861767534094653,0.893588949140408,0.413032324874736,0.422040728531027,0.826803264701175,0.63267103867289,0.337567018877382,0.378678825717706,0.947448960770225,0.686607962471897,0.678371275048658,0.620236476883422,0.731651545089574,0.360030285722242,0.699619079198674,0.450405228670941,0.985442942930143,0.551780195409255,0.842460676939765,-0.353135175221254,0.85779367716701,0.755408453853909,0.59243163125696,0,0.175001371316454,0.771212886055874,0.664773031723523,0.517628739758301,1,0.595106522644945
"TabulaMuris_Marrow_10X","chromium","mouse","marrow",4112,23433,9,0.3358463,0,"ss_seu",0.661161156757925,0.80573733429685,0.684641661743247,0,0.686362401708511,0.684641660734898,0.331736166233353,0.57189667329632,0.723127201998562,0.47133960188876,0.338784214582211,0.763378786512035,0.202998305649074,0.570695447296714,0.459725344440401,0.723479093027491,0.259471216473525,0.229987788438908,0.684645801466404,0.876068093931668,0.352903969386935,0.668239149997165,-0.18219500978252,0.705573414005467,0.705576667299378,0.593160461938842,0.374612948443275,0.166216369616763,0.726203819226455,0.5505098577167,0.798963068757169,1,0.733777734017042
"TabulaMuris_Marrow_10X","chromium","mouse","marrow",4112,23433,9,0.3358463,0,"ss_cor",0.507172767385691,0.916586208158652,0.680378781192918,0.00147676562902246,0.807841974346213,0.766780471987067,0.233556691532186,0.615275102853276,0.985706828575739,0.528586123096052,0.724571296969367,1,0.486639956670693,0.653593253675191,0.45992616734185,0.861944886503266,0.261816402291952,0.291970348050878,0.742503099331965,0.66211769731295,0.576913816186697,0.876087894087627,-0.362301290033679,0.710161653269845,0.842194466132232,0.561205790623797,0.484635225470883,0,0.683612519729557,0.235628128412157,0.938043517226011,0.928155707294218,0.809577016925468
"TabulaMuris_Marrow_10X","chromium","mouse","marrow",4112,23433,9,0.3358463,0,"dbs",0.0749307551815025,0.717876910554617,0.65028847466187,0.1538556458964,0.471129208897204,0.496361807475261,0.265717098139733,1,0.574939152055484,0.341123517794483,0.383127685163223,0.468654346147889,0,0.430777048107394,0.832021874312858,0.475217344035296,0.069009006809408,0.0770188327256392,0.49636183105624,0.612312309155105,0.225066289394139,0.607934379367174,-1.03015732456152,0.523512249438788,0.605829445346509,0.616391630656898,0.0802727903870575,0.153531883818074,0.494671487275551,0.408716054249297,0.613440815723246,0.558412092813947,0.604962347295758
"TabulaMuris_Marrow_10X","chromium","mouse","marrow",4112,23433,9,0.3358463,0,"ss_cos",0.499613111284171,0.934925502890618,0.774230758611271,0,0.829345405863674,0.788976257020081,0.259551020498723,0.624010729713719,0.852715364045795,0.556070821681989,0.706289217357563,1,0.503995754608952,0.696519283482715,0.451195382899956,0.872393131198386,0.300331186601713,0.297040244315217,0.788959739907243,0.647510729343933,0.609653136932535,0.903991970464444,-0.359688420690371,0.726200843408156,0.841712778994374,0.641636892721845,0.598064933947573,0.0012437755753317,0.745453171643125,0.25947133159238,0.931188013062818,0.940397258750927,0.783528598887831
"TabulaMuris_Marrow_10X","chromium","mouse","marrow",4112,23433,9,0.3358463,0,"ss_euc",0.162224721170023,0.750041406341659,0.643427407380785,0.00827918487415914,0.665347689552756,0.633551791506867,0.272857065933361,0.592292758716796,0.673279741064964,0.44124412479576,0.42992951070994,0.821700692267202,0.211866668942262,0.554102601830189,0.436989172102782,0.607720041915906,0.262314129748494,0.27589463293,0.633553774458627,0.692925251603914,0.360690784117338,0.665042423636657,-0.119089283606332,0.663119422213058,0.684170764058449,0.57241708995511,0.365037876157834,0,0.629527893439476,0.536621442391341,0.731289826754204,1,0.716648362890103
"TabulaMuris_Marrow_10X","chromium","mouse","marrow",4112,23433,9,0.3358463,0,"vrc",0.44838539772425,0.378858907818554,0.560930997789671,0.683203131692209,0.335788671708875,0.694638906731866,0.265792338304958,0.518329860339898,0.503141274058434,1,0.789832481550912,0.578377075286522,0,0.263742809849185,0.441948940536207,0.649351185053203,0.432823754178903,0.405660699580636,0.694638906731866,0.423737305869202,0.450760358586749,0.50244756105494,-1.65237196243536,0.59059909804142,0.694639076496357,0.700701902349669,0.49478244090065,0.725995335670424,0.696142482514236,0.574343242971642,0.295674015809814,0.622399305285293,0.541927628350913
"TabulaMuris_Marrow_FACS","Smart-Seq2","mouse","marrow",5355,23433,9,0.345098,0,"ss_cor",0.496078826696386,0.900289408843341,0.499850660135548,0.0483772134594955,0.885306817251803,0.59508508628534,0.0659626324072274,1,0.742059030917231,0.353801643728463,0.661047533406074,0.673987497832488,0.10305858442177,0.563297190431185,0.345578968064308,0.872258246432834,0.398989565829031,0.701397582384002,0.627243634824122,0.996645708996289,0.65458506920834,0.892509890715246,-0.0570211732112754,0.6730842333349,0.572616536606773,0.526909545558255,0.379336978246102,0.235533052280577,0.801033057533009,0,0.648267561880677,0.72285877094751,0.857412172353859
"TabulaMuris_Marrow_FACS","Smart-Seq2","mouse","marrow",5355,23433,9,0.345098,0,"ss_cos",0.485951193218346,0.797820374895133,0.582977344699915,0.0412352315008387,0.899951442878364,0.59275872701957,0.0693939023680078,1,0.748474554397563,0.314383755041518,0.636160714043935,0.677916521902863,0.105750010242515,0.527404403813413,0.318819196340138,0.845995771661252,0.363314347028029,0.687834944197968,0.592747839270089,0.987224075714762,0.685052311826475,0.868577430968241,-0.0628977032962917,0.719399015501679,0.589420072409174,0.613315601080135,0.392957057367686,0.231789455561617,0.754906954618893,0,0.650680060224531,0.696276274263821,0.715406124802436
"TabulaMuris_Marrow_FACS","Smart-Seq2","mouse","marrow",5355,23433,9,0.345098,0,"vrc",0.449183431362955,0.593924180369671,0.618274986109979,0,0.650748318528977,0.428695243331615,0.32070591330554,0.830339749340513,0.586260012107873,0.255479375990013,0.412086366475612,0.831000178786092,0.0478363555826321,0.587306531192533,0.428920194146085,0.639488059262925,0.424231269609282,0.564793894010549,0.428695243331615,0.817337758568309,0.592209783790793,0.600443371328218,-2.21027957071919,0.778098528689866,0.429734272355326,0.438551496905229,0.617050724998975,0.868235515835308,0.412771480606336,0.530229943244199,0.540513710333718,1,0.746853605434825
"TabulaMuris_Marrow_FACS","Smart-Seq2","mouse","marrow",5355,23433,9,0.345098,0,"ss_seu",0.760489671535821,0.85234018606268,0.739807903732258,0,0.781631671999396,0.739807903302439,0.0322601915565913,1,0.452891206209924,0.369192649504413,0.489863438557206,0.602065583784105,0.103196659988813,0.517500467888558,0.342774444047909,0.766398887349094,0.263068509757429,0.451622544164457,0.739807242243038,0.998733232815866,0.570391665283009,0.567705049871525,-0.0440655960841883,0.691484784836015,0.705645753665508,0.568799064852896,0.347891191721613,0.0351477743749361,0.494354486507059,0.393471674452149,0.800691277167714,0.986825833930854,0.632996255590126
"TabulaMuris_Marrow_FACS","Smart-Seq2","mouse","marrow",5355,23433,9,0.345098,0,"dbs",0.432138320091904,0.991062835642995,0.807539580275025,0.0647413167643909,0.779894759363559,0.602923909838089,0.209525514636808,0.915849435148577,0.737601944184515,0.411876703009123,0.777054060520981,1,0.2501058359337,0.663984327554134,0.459552295804134,0.819459450940306,0.18134546053886,0.611934135577206,0.602315946368139,0.779363147191931,0.608439076443729,0.778731368016328,-0.421496556408618,0.773181148850807,0.689978466015262,0.634136057577708,0.495606018912973,0.231586844936749,0.602120723999921,0,0.770748121859367,0.815416570674404,0.776168064658182
"TabulaMuris_Marrow_FACS","Smart-Seq2","mouse","marrow",5355,23433,9,0.345098,0,"ss_euc",0.187068020377477,0.814263948138132,0.705245927300043,0,0.765221331847042,0.575768470940423,0.122166489880273,0.995407186937427,0.668519366579771,0.271646058903772,0.511899369266311,0.66417108340139,0.0519980282239009,0.509412817462102,0.442449793832985,0.754229488833189,0.273326432915431,0.462394031829746,0.57570228542089,1,0.596751565489031,0.669391428592068,-0.0605222912767016,0.681717778572222,0.599671537034581,0.567742949422445,0.338509528062119,0.0443896236180405,0.578556598721531,0.299911242858125,0.755745277837056,0.826207496740897,0.715762921852058
"TabulaMuris_Muscle_10X","chromium","mouse","muscle",4543,23433,9,0.2839533,0,"dbs",0.277209910564229,0.507346418884426,0.268016644649347,0,0.526194333807951,0.657410781877477,0.267429672530643,0.685083297964811,0.632271173662603,0.465858540736323,0.97291798127889,0.334294644288119,0.255110697822504,0.519888145473688,0.746918156873054,0.69098642863338,0.151696256804181,0.280137208541523,0.657478823443943,0.430699149160523,0.343572037997372,0.261682527138973,-0.752189060788538,0.486559753710313,0.61430934966091,0.407450270711924,0.723471839421513,0.0993245434522693,0.666518210138032,0.539927482875003,0.995771251695413,1,0.485971260625076
"TabulaMuris_Muscle_10X","chromium","mouse","muscle",4543,23433,9,0.2839533,0,"ss_cos",0.381392154111038,0.649058087559013,0.280066962339885,0,0.752349792545321,0.409412528675541,0.457880887932255,0.784889755463505,0.564388777457543,0.172373653040706,0.56694668567726,0.615480131611908,0.650717202595549,0.661545436702468,0.887876851954088,0.703623023363079,0.242111283186965,0.691553771279905,0.40944467221919,1,0.697186158808864,0.743555272804512,-0.549112790219862,0.563652087949711,0.39458179259621,0.346848345979244,0.63973313715762,0.0256750686110958,0.63369843115697,0.769339601034123,0.606465475684111,0.902338425920184,0.683566820314819
"TabulaMuris_Muscle_10X","chromium","mouse","muscle",4543,23433,9,0.2839533,0,"ss_euc",0.2032265760149,0.509470627268704,0.292049966649299,0,0.502095616451661,0.371710190811045,0.347259701183136,0.657167436513348,0.485676127610943,0.193426188908216,0.518759307403468,0.557032459559399,0.547777604377959,0.457336805515535,0.661942844092744,0.504369299033716,0.194806571536021,0.496947080492499,0.371725363527496,0.954093499364226,0.582321881634979,0.527571828551382,-0.268547674774512,0.394867770947119,0.348248855233599,0.329146154294348,0.556967753862339,0.116282862460262,0.37926091740935,0.835692696317679,0.552355549173461,1,0.502691216668348
"TabulaMuris_Muscle_10X","chromium","mouse","muscle",4543,23433,9,0.2839533,0,"ss_seu",0.461779540882435,0.515734587206141,0.289542346563617,0.0564730875970398,0.473828629855752,0.315808377154979,0.285479684072299,0.68564145746566,0.399794789812296,0.309821602587499,0.566322002962728,0.539643463813293,0.596189320969027,0.450320695296808,0.707020336235273,0.395627996073736,0.197816593370704,0.494996297125723,0.315802194193434,0.961640047110108,0.548631417028736,0.334349385100917,-0.179401521443513,0.421848492835286,0.369702976198852,0.366652690408988,0.617143407802406,0,0.367830614866511,0.870923971986784,0.597263867538204,1,0.412063557661739
"TabulaMuris_Muscle_10X","chromium","mouse","muscle",4543,23433,9,0.2839533,0,"ss_cor",0.353424320670384,0.589326354615504,0.238271442528098,0,0.746007949420852,0.427318064933543,0.52648952781922,0.81524853708744,0.570281764418494,0.217790164646037,0.700524111569122,0.607799306123926,0.573310138686402,0.621862907682594,0.935875146541646,0.673624994478283,0.221906893791168,0.687257900114388,0.406778745076,1,0.672125031636299,0.704479018519491,-0.550962452601843,0.53164308475757,0.412986624054851,0.385900827216904,0.634526200497015,0.0192464569775869,0.61532212841157,0.775767467492631,0.62032563660299,0.913067783943772,0.621080983080501
"TabulaMuris_Muscle_10X","chromium","mouse","muscle",4543,23433,9,0.2839533,0,"vrc",0.622950463928355,0.732927436346691,0.549658886388196,0.114720255620669,0.667524203378486,0.489868711874909,0.513896240353652,0.643259291366279,0.766673348559269,0.228746014801829,0.444274957648849,1,0.763996826267886,0.423883247497362,0.647440090393969,0.683617429306595,0.511997312222871,0.676834151328754,0.489868711874909,0.888776501425481,0.725515747331541,0.651186394762734,-1.51090680054897,0.68621445228262,0.496783934954324,0.513806351151197,0.835364706946254,0,0.352389014067401,0.807707838621398,0.901840485561346,0.77046881825615,0.678655664552536
"TabulaMuris_Muscle_FACS","Smart-Seq2","mouse","muscle",2102,23433,8,0.2597526,0,"ss_cos",0.433957975659169,0.634728157676063,0.588389764032102,0,0.779091132889641,0.649670626531732,0.368928242010745,0.563541090568875,0.693189714760191,0.545973745843476,0.623205858534133,0.706685512292612,0.203060743020325,0.535906241714727,0.381765385393799,0.836906336862001,0.424098722899346,0.610521005461634,0.649650278806001,0.688509853344797,0.621572053585691,0.646939950188382,-0.153097085367511,0.576068224703897,0.643801607063763,0.570193122093704,0.770375818875164,0.41614137610618,0.654465778892634,0.279765374128435,0.573381150629971,1,0.664175571158062
"TabulaMuris_Muscle_FACS","Smart-Seq2","mouse","muscle",2102,23433,8,0.2597526,0,"dbs",0.210840236892861,0.506977700751391,0.408622555515556,0,0.698449233907883,0.556267676437798,0.214347136642441,0.351139007617523,0.530848783084754,0.471108956262883,0.550933656219772,0.467781206288492,0.181224374506762,0.398327625016864,0.578614217347736,0.812960089916074,0.213909990957949,0.155304448522277,0.556347003349934,0.721882972843123,0.390943946597455,0.592454335282834,-0.535228842708829,0.500523004932887,0.541714525383894,0.502700849607439,0.951216852884619,0.128476692481198,0.556317656095642,0.374016777111673,0.666413872476392,1,0.445590262039008
